,time,ground_force1_pt1y,ground_force1_pt1x,ground_force2_pt1y,ground_force2_pt1x,ground_force1_pt2x,ground_force1_pt2y,ground_force1_pt2z,ground_force2_pt2x,ground_force2_pt2y,ground_force2_pt2z
13700,13.7,0.227409,-1.066828,0.254001,-0.746207,43.54967439119276,-0.7544188354120752,481.31251758401766,-23.56204896329884,-10.394288473321167,399.46604143246685
13701,13.701,0.227405,-1.066068,0.2534,-0.747454,43.619177917988665,-0.8316490662300345,481.6569304583349,-23.47653077317464,-10.387340038714528,399.0524042134158
13702,13.702,0.227504,-1.065345,0.25301,-0.748862,43.68802893964609,-0.9086141906954152,481.99662661201273,-23.39227125710987,-10.380850463790937,398.6432763214767
13703,13.703,0.227427,-1.065599,0.253602,-0.748152,43.75527415028831,-0.9855794600175591,482.3315317660719,-23.307007131474414,-10.374057121068619,398.2387630517758
13704,13.704,0.227898,-1.066229,0.253878,-0.748828,43.82150167967913,-1.0618071805321816,482.6615741439162,-23.22425750833455,-10.368266024856144,397.8389675255871
13705,13.705,0.227587,-1.06606,0.254518,-0.746337,43.88787410102322,-1.1386137191513996,482.9866845041951,-23.13948388768301,-10.3628048265141,397.4439906393179
13706,13.706,0.227634,-1.06574,0.253513,-0.746472,43.95373143832618,-1.214845508656436,483.3067961710648,-23.058493150291064,-10.359689810011744,397.0539310156966
13707,13.707,0.227717,-1.066529,0.253843,-0.748713,44.01780217330878,-1.2908110528283476,483.6218450618248,-22.980778551189424,-10.355947887777214,396.6688849571993
13708,13.708,0.228133,-1.067211,0.254197,-0.747308,44.08129125187025,-1.3661999314126696,483.9317697119078,-22.9006007137835,-10.352896596839784,396.2889464017488
13709,13.709,0.228367,-1.06729,0.25464,-0.747782,44.144684090096014,-1.4415138049143543,484.2365112972086,-22.82349662460786,-10.35047709526224,395.9142068807169
13710,13.71,0.228058,-1.067322,0.254048,-0.747737,44.20741457980611,-1.5171004192197655,484.5360136537356,-22.747079628723515,-10.349819158861077,395.5447554792551
13711,13.711,0.228712,-1.067035,0.254322,-0.74899,44.26974509364054,-1.5914406100427776,484.83022329457646,-22.67317742576088,-10.349027178211763,395.1806787989828
13712,13.712,0.22823,-1.065976,0.254499,-0.748583,44.3321194896785,-1.6666203071922696,485.1190894241713,-22.598842066610327,-10.349069155935853,394.8220609230492
13713,13.713,0.228847,-1.066947,0.254634,-0.748156,44.39172711558876,-1.7403915386585116,485.4025639498914,-22.525722950761452,-10.349894704266237,394.4689833835909
13714,13.714,0.228742,-1.067585,0.254571,-0.747772,44.45092281230896,-1.8145624345161453,485.68060149092736,-22.453891824291297,-10.35166404288654,394.121525131598
13715,13.715,0.228938,-1.067086,0.254489,-0.747543,44.51050291725202,-1.8880972306416626,485.9531593844896,-22.383468778500987,-10.354201997040253,393.7797625092001
13716,13.716,0.229337,-1.067131,0.255482,-0.7468,44.56877926703854,-1.961081272243482,486.2201976893328,-22.313792249199395,-10.35641799590484,393.4437692243819
13717,13.717,0.229472,-1.06607,0.255031,-0.74932,44.62739519975397,-2.0339690172028946,486.4816791866143,-22.2486460166317,-10.360834071225938,393.1136163281298
13718,13.718,0.229173,-1.065475,0.254798,-0.748617,44.684772556730266,-2.1069180392242193,486.7375693781043,-22.18155020604974,-10.365790856206335,392.7893721940137
13719,13.719,0.229404,-1.065955,0.254708,-0.748491,44.74029668385218,-2.1789520307925407,486.987836481766,-22.11631028892034,-10.37136558464417,392.4711025002016
13720,13.72,0.229142,-1.065923,0.255432,-0.748404,44.79554943238899,-2.2510818059373787,487.232451424729,-22.052393084766777,-10.3768890903147,392.1588702139022
13721,13.721,0.2292,-1.066669,0.254686,-0.750036,44.849236159352934,-2.322482302800649,487.4713878336784,-21.99148276363783,-10.38464680658971,391.8527355782281
13722,13.722,0.229335,-1.066643,0.255183,-0.748392,44.90290272738693,-2.3933845860074396,487.7046220226864,-21.928587849197903,-10.391926766288734,391.5527561014672
13723,13.723,0.229715,-1.067251,0.25495,-0.749285,44.955139504184004,-2.4636088488384242,487.9321329785116,-21.8695242224311,-10.400702601755977,391.2589865487507
13724,13.724,0.229693,-1.066144,0.255422,-0.74904,45.00829236144179,-2.533790415203273,488.1539023433963,-21.810619125951312,-10.409539545156871,390.9714789360986
13725,13.725,0.229415,-1.066284,0.255737,-0.749274,45.05939667335573,-2.6037717414150228,488.369914395389,-21.75349116890984,-10.419299428987962,390.6902825268193
13726,13.726,0.230308,-1.067056,0.254952,-0.749483,45.10906531465472,-2.672114417766008,488.580156026225,-21.69763733249129,-10.430924686793924,390.4154438302411
13727,13.727,0.230289,-1.068073,0.256043,-0.745711,45.157683658183814,-2.740890169906498,488.7846167167973,-21.639101975987877,-10.441438354085417,390.1470066027454
13728,13.728,0.230493,-1.067558,0.255408,-0.748525,45.207027572038484,-2.808952860027699,488.98328851025343,-21.588451843441568,-10.454441069451697,389.8850118510733
13729,13.729,0.23074,-1.068096,0.256164,-0.747732,45.25451141625581,-2.876471487851307,489.17616598275606,-21.535493070843025,-10.46681407586199,389.6294978378695
13730,13.73,0.230333,-1.066927,0.255069,-0.74802,45.302895039068126,-2.9441321914282463,489.36324621194535,-21.48491219387529,-10.481797222149876,389.38050008942815
13731,13.731,0.230559,-1.067037,0.255785,-0.74799,45.34919277272506,-3.0106372477496985,489.5445287431486,-21.435308156189773,-10.4957259646752,389.1380514056019
13732,13.732,0.230326,-1.066691,0.256116,-0.748179,45.39514042889017,-3.077068073173891,489.720015553383,-21.387215318201157,-10.510793369158371,388.9021818718344
13733,13.733,0.230346,-1.066559,0.255926,-0.749949,45.440069293618684,-3.1427022236724484,489.8897110132002,-21.34199246638715,-10.527132112682168,388.67291887327417
13734,13.734,0.230546,-1.065925,0.256392,-0.749042,45.48469712192322,-3.207602394900404,490.05362184642655,-21.295377823078667,-10.543561485856712,388.4502871109258
13735,13.735,0.230598,-1.066204,0.255015,-0.749631,45.52761113193492,-3.272086422094259,490.2117570878525,-21.25154005672507,-10.562576395143664,388.23430861979375
13736,13.736,0.230365,-1.067208,0.256557,-0.749672,45.569001998667524,-3.3362812798028485,490.3641280389276,-21.20843029261886,-10.57941036533612,388.02500278897
13737,13.737,0.230463,-1.067397,0.255735,-0.749441,45.61041284739297,-3.3995610814562824,490.5107482215191,-21.16631912406337,-10.59934154219116,387.8223863836174
13738,13.738,0.230731,-1.06725,0.256498,-0.750158,45.65136824663694,-3.46207707877886,490.65163332979193,-21.1264206239663,-10.618415695212265,387.6264735687964
13739,13.739,0.230739,-1.067275,0.256158,-0.748318,45.691364200803285,-3.5242496610525182,490.7868011802682,-21.08522335684161,-10.639315220579201,387.437275935083
13740,13.74,0.230607,-1.065861,0.255879,-0.748793,45.73201614243622,-3.585949354238026,490.91627166012927,-21.047592391201526,-10.660870144223368,387.254802525922
13741,13.741,0.230895,-1.06612,0.256475,-0.748287,45.77021692412959,-3.646606819961719,491.0400666738206,-21.010224312320304,-10.682260125047105,387.0790598666604
13742,13.742,0.230161,-1.067344,0.256523,-0.749137,45.8066798100927,-3.7076548543760994,491.1582100880247,-20.97544823535092,-10.70490145828585,386.91005199520015
13743,13.743,0.230605,-1.067293,0.256196,-0.747095,45.84365046738268,-3.7668843869031616,491.2707276750666,-20.93900781877567,-10.728614079012646,386.74778049421457
13744,13.744,0.231397,-1.069284,0.256051,-0.747437,45.87781795681356,-3.8251164788698806,491.37764705481993,-20.9061702781713,-10.752833565784925,386.59224452486615
13745,13.745,0.23062,-1.067559,0.257108,-0.747046,45.91494672355235,-3.884259322045896,491.4789976351781,-20.87380940026913,-10.776532144434153,386.4434408619672
13746,13.746,0.230639,-1.068043,0.256337,-0.748735,45.94911858741238,-3.941939237094056,491.5748105511609,-20.844728557290583,-10.802731691999291,386.3013639305228
13747,13.747,0.230821,-1.067066,0.256628,-0.748103,45.984010732853974,-3.9987806719449286,491.66511860272783,-20.814516721538183,-10.8285337408055,386.16600584359634
13748,13.748,0.230796,-1.06728,0.256519,-0.747448,46.0169786987026,-4.055145200106772,491.7499561913688,-20.785461480222207,-10.855391482690104,386.0373564414368
13749,13.749,0.230849,-1.067482,0.256918,-0.749257,46.049233367595,-4.110739518922653,491.82935925555046,-20.76003905050299,-10.882387773378102,385.9154033318106
13750,13.75,0.231152,-1.067217,0.256319,-0.747621,46.081237955163566,-4.165383447786533,491.9033652050909,-20.732329294728604,-10.911019137009943,385.80013193147937
13751,13.751,0.230745,-1.066993,0.256058,-0.749252,46.11249299897017,-4.2200289263302,491.97201285454327,-20.70903273584775,-10.939939770824575,385.6915255087652
13752,13.752,0.230985,-1.066748,0.25604,-0.749751,46.143069347200836,-4.273311012593085,492.03534235566514,-20.685738572977357,-10.969234550001044,385.58956522714976
13753,13.753,0.230774,-1.067204,0.256493,-0.748596,46.172254147132975,-4.326319881186974,492.0933951290535,-20.66191269710454,-10.998665032662036,385.49423018984936
13754,13.754,0.231303,-1.066588,0.2567,-0.748135,46.201829833386974,-4.377856821467762,492.146213795024,-20.63989070690261,-11.028937465042963,385.4054974853138
13755,13.755,0.231166,-1.06734,0.256619,-0.748684,46.22936611597419,-4.429320235726398,492.19384210381554,-20.619975924640784,-11.060082786830273,385.3233422335941
13756,13.756,0.230861,-1.066258,0.256767,-0.750325,46.25807496815334,-4.480204637411175,492.2363248651966,-20.60223741216785,-11.091572636672922,385.2477376335253
13757,13.757,0.231186,-1.06668,0.256791,-0.748736,46.2846286141072,-4.529704649393451,492.2737078775551,-20.582339986949748,-11.123748357871177,385.17865501067337
13758,13.758,0.231004,-1.066967,0.257284,-0.748466,46.31067651645162,-4.578950002288861,492.3060378565471,-20.564819238141652,-11.156005004247088,385.1160638659929
13759,13.759,0.231008,-1.067308,0.255889,-0.748312,46.336040363588914,-4.6272405328459305,492.3333623633823,-20.54845854267488,-11.190687346201091,385.0599319251463
13760,13.76,0.231219,-1.068407,0.257121,-0.748892,46.3600270569176,-4.674548182413969,492.35572973282586,-20.533862081339326,-11.223267876959111,385.0102251884335
13761,13.761,0.231047,-1.067365,0.256525,-0.749444,46.38554669791057,-4.7214559955020245,492.3731890009893,-20.520253854842185,-11.258188819014526,384.9669079812831
13762,13.762,0.231023,-1.067458,0.256602,-0.749292,46.40933457507307,-4.767426118440429,492.3857898329908,-20.506943699824042,-11.292936130769192,384.92994300526107
13763,13.763,0.231258,-1.067831,0.256988,-0.749043,46.43225715079182,-4.8123407981560264,492.3935824505599,-20.494524304813716,-11.32786051337763,384.89929138954943
13764,13.764,0.231526,-1.067771,0.256516,-0.749288,46.455039048086476,-4.856419381071569,492.3966175596652,-20.483572226103703,-11.364115417798402,384.8749127428532
13765,13.765,0.231143,-1.067445,0.256779,-0.748395,46.477525037274106,-4.900339312139095,492.3949462782424,-20.47244090352826,-11.400094052056811,384.8567652056928
13766,13.766,0.231104,-1.067404,0.257003,-0.748326,46.49917602255741,-4.943099134016384,492.3886200640986,-20.46307767612689,-11.436556388722984,384.8448055030415
13767,13.767,0.23141,-1.067606,0.257109,-0.749435,46.52004602854733,-4.9846914863948735,492.3776906430711,-20.455821797676247,-11.473567172609457,384.838988997268
13768,13.768,0.231443,-1.066208,0.256521,-0.748379,46.541990186730324,-5.025728105486786,492.362209937514,-20.447315452073987,-11.511687928692258,384.8392697413454
13769,13.769,0.231365,-1.06709,0.256766,-0.749949,46.56114072189071,-5.066040823678445,492.34222999519,-20.442334768558492,-11.549376970259413,384.845600532293
13770,13.77,0.231233,-1.067419,0.257303,-0.748311,46.58034293849797,-5.105566569356031,492.3178029186396,-20.435030836748815,-11.587160407290424,384.857932964813
13771,13.771,0.23119,-1.067202,0.256453,-0.748811,46.59960220706933,-5.144156366909189,492.2889807951017,-20.43073472148948,-11.626702155070175,384.8762174850921
13772,13.772,0.231308,-1.066126,0.257662,-0.748215,46.61924395051742,-5.181732336917167,492.25581562705617,-20.426197477485438,-11.664540943040425,384.9004034447362
13773,13.773,0.231262,-1.06719,0.255904,-0.748853,46.636281630492974,-5.2186136965215315,492.2183592634578,-20.4237341637129,-11.70568732389179,384.9304391548084
13774,13.774,0.23132,-1.067363,0.257329,-0.74966,46.65375873373245,-5.254526759989002,492.17666333172775,-20.422264857592403,-11.7439756828992,384.9662719399444
13775,13.775,0.231252,-1.067821,0.257575,-0.747897,46.67051175841944,-5.28969593946762,492.1307791705679,-20.41903566891113,-11.783752247503484,385.0078481925154
13776,13.776,0.231557,-1.06803,0.256798,-0.748537,46.6870872005691,-5.323616745939113,492.0807577636597,-20.419004753482092,-11.824845097141639,385.055113426817
13777,13.777,0.231812,-1.069815,0.257347,-0.748187,46.70167254044395,-5.356706790369971,492.02664967430695,-20.418764326528613,-11.864889173328121,385.10801233325753
13778,13.778,0.231626,-1.067382,0.256904,-0.748438,46.72007422900889,-5.389351785063196,491.9685049810808,-20.41989067578286,-11.906186289989028,385.1664888325268
13779,13.779,0.23159,-1.067238,0.257357,-0.749373,46.73579767443321,-5.420955545212058,491.9063732145234,-20.42245217428803,-11.946832144050783,385.2304861297228
13780,13.78,0.231099,-1.068079,0.256568,-0.74985,46.7501592286469,-5.452117990656354,491.840303294965,-20.42529229289432,-11.98894832628434,385.29994676841847
13781,13.781,0.231435,-1.068302,0.257549,-0.749709,46.76477417395858,-5.481552147840953,491.7703434715058,-20.428236612439274,-12.029506332405617,385.37481268465245
13782,13.782,0.231402,-1.068138,0.257051,-0.749673,46.77942370974256,-5.5104491519755285,491.6965412622151,-20.431993835603944,-12.071738574432228,385.4550252608298
13783,13.783,0.231708,-1.066952,0.256415,-0.750281,46.794754939202,-5.538096249393694,491.6189433955958,-20.437088798436772,-12.114287392296122,385.54052537951736
13784,13.784,0.23149,-1.066762,0.257381,-0.748323,46.80876185621519,-5.565351800108925,491.5375957533623,-20.440297481537804,-12.155396065711233,385.6312534771232
13785,13.785,0.231517,-1.066032,0.257117,-0.75088,46.82299233227192,-5.5914422805638795,491.4525433145741,-20.44868702089667,-12.197879826294843,385.7271495974471
13786,13.786,0.231405,-1.066762,0.257052,-0.750265,46.83545810350616,-5.616747286568949,491.3638301011686,-20.454556718378107,-12.240292869940802,385.8281534450913
13787,13.787,0.231249,-1.067562,0.257278,-0.748261,46.847560757832,-5.641167536425115,491.2714991249285,-20.459676051849613,-12.282526369442289,385.9342044387223
13788,13.788,0.231528,-1.067821,0.257337,-0.7484,46.85992272218918,-5.664219874225601,491.17559233592175,-20.467563684946217,-12.32502148736109,386.0452417641734
13789,13.789,0.231957,-1.068384,0.257646,-0.748723,46.871710249905,-5.686185273330291,491.0761505724408,-20.47624747646799,-12.367344389140012,386.16120442737866
13790,13.79,0.23149,-1.067783,0.25761,-0.74829,46.88440240817899,-5.7081058400065725,490.97321351246944,-20.48477448940649,-12.410073256454266,386.2820313071328
13791,13.791,0.231456,-1.066913,0.257305,-0.749259,46.897115065697044,-5.728648817229954,490.86681962669945,-20.49528999959682,-12.453115300797288,386.4076612076681
13792,13.792,0.231823,-1.066628,0.256673,-0.75048,46.90900488038122,-5.747842588637431,490.7570061331171,-20.506631503992622,-12.496511777295769,386.5380329110456
13793,13.793,0.231794,-1.067395,0.257638,-0.749162,46.9196152872815,-5.7664806826261605,490.6438089531768,-20.515995728561442,-12.538321998748367,386.673085229354
13794,13.794,0.231881,-1.067783,0.258362,-0.747655,46.93038748661538,-5.784047776589476,490.52726266957626,-20.525720635798784,-12.580367349881929,386.81275705671607
13795,13.795,0.231702,-1.068084,0.257539,-0.749784,46.9410394319615,-5.800922701281849,490.407400485644,-20.539619431859442,-12.62393730181868,386.9569874210964
13796,13.796,0.231477,-1.068341,0.258037,-0.749171,46.95153781861317,-5.816882445303837,490.28425418634544,-20.551302573305556,-12.666147426747397,387.1057155359096
13797,13.797,0.232223,-1.068222,0.257856,-0.749281,46.96222407209771,-5.830907159697674,490.15785410091337,-20.56422377347137,-12.708981412790818,387.2588808514265
13798,13.798,0.231908,-1.067087,0.258202,-0.750171,46.973747336867376,-5.845026162643598,490.0282290671046,-20.57842900844535,-12.751217079061306,387.4164231059782
13799,13.799,0.232311,-1.068257,0.257962,-0.748851,46.98279546516731,-5.857457944246485,489.8954063970798,-20.59091752267089,-12.793951390895899,387.57828237695605
13800,13.8,0.232428,-1.067913,0.257446,-0.749741,46.99319600608591,-5.869204171401795,489.7594118449057,-20.606098834167252,-12.836858475261511,387.7443991316106
13801,13.801,0.231747,-1.066517,0.258237,-0.750353,47.0044951947927,-5.880774692729217,489.6202695756729,-20.621474739372882,-12.878339636320412,387.9147142776494
13802,13.802,0.231658,-1.06643,0.257728,-0.750981,47.014339941968885,-5.890777543561857,489.4780021362216,-20.6373293176137,-12.920986371145512,388.0891692136354
13803,13.803,0.232177,-1.067147,0.258642,-0.750709,47.02324282343554,-5.899194950978349,489.3326304274628,-20.652736935199528,-12.962060385574668,388.267705879188
13804,13.804,0.232112,-1.067971,0.257976,-0.7492,47.03190806998521,-5.907217338865171,489.1841736782822,-20.667351249152333,-13.004549610192516,388.45026680499
13805,13.805,0.232445,-1.066588,0.258424,-0.750681,47.042656557421445,-5.913861332996413,489.0326494210094,-20.685390210570866,-13.045745216428074,388.6367951626004
13806,13.806,0.232081,-1.066966,0.258154,-0.747679,47.051526796811956,-5.920220766118493,488.8780734684313,-20.69937206763657,-13.087464632755832,388.8272348140753
13807,13.807,0.232252,-1.066707,0.258251,-0.749997,47.06092292495959,-5.925062683027321,488.7204598923255,-20.71909136826675,-13.1286085609878,389.0215303613971
13808,13.808,0.232294,-1.067243,0.258782,-0.749993,47.069418695095735,-5.929050345625626,488.5598210034881,-20.73689796242073,-13.169095992643408,389.2196271957124
13809,13.809,0.232203,-1.068136,0.258193,-0.748725,47.07745746780033,-5.932187237948103,488.3961673332257,-20.75384200406561,-13.2104672253839,389.4214715463783
13810,13.81,0.231991,-1.068328,0.258685,-0.750658,47.08610220215247,-5.934461071142277,488.2295076162817,-20.77438095280817,-13.25050787949726,389.6270105298165
13811,13.811,0.232352,-1.069212,0.258506,-0.750963,47.09396444711525,-5.935177788393102,488.0598487751613,-20.793678575199845,-13.29095691441915,389.8361921981764
13812,13.812,0.232201,-1.06851,0.258495,-0.750673,47.10332633315881,-5.9354225697795195,487.8871959058224,-20.812760945722122,-13.330962645274786,390.04896558780587
13813,13.813,0.232405,-1.068469,0.258671,-0.748558,47.11194456412474,-5.934328837051387,487.7115522646944,-20.83039144746,-13.370493759426001,390.265280767531
13814,13.814,0.232027,-1.067208,0.258608,-0.749235,47.12170340933484,-5.932834258315294,487.5329192569873,-20.85118077247167,-13.409964333007217,390.4850888867426
13815,13.815,0.232719,-1.06842,0.25874,-0.74915,47.12891269594723,-5.9292877526179035,487.35129642625566,-20.87156892186289,-13.448928847433505,390.708342223288
13816,13.816,0.232343,-1.067931,0.258879,-0.749489,47.137748801562076,-5.9258284944155335,487.1666814451772,-20.89273620557493,-13.487564205863519,390.9349942311685
13817,13.817,0.232255,-1.067349,0.259153,-0.750026,47.14660564707935,-5.921101917918754,486.97907010751055,-20.914451241895332,-13.525731749599748,391.1649995880397
13818,13.818,0.232064,-1.06779,0.258837,-0.749781,47.15436868981077,-5.915500721300772,486.7884563211898,-20.935728956701183,-13.564146274408102,391.3983142425128
13819,13.819,0.232035,-1.068013,0.258793,-0.750637,47.16227991684845,-5.908761870758522,486.5948321025189,-20.95844758244493,-13.601936046738778,391.6348954612568
13820,13.82,0.232116,-1.067505,0.258466,-0.74972,47.1708528386923,-5.900939604415516,486.3981875714237,-20.97972865689312,-13.639646819829801,391.8747018758987
13821,13.821,0.232081,-1.066824,0.258708,-0.751598,47.179529483138666,-5.89226243605574,486.1985109477204,-21.004136021628824,-13.6764178496745,392.117693529722
13822,13.822,0.23207,-1.067444,0.259513,-0.749792,47.18683538943231,-5.882593158678121,485.9957885483607,-21.02518682032881,-13.712246910834049,392.36383192415855
13823,13.823,0.231923,-1.067576,0.259111,-0.750876,47.194558602683834,-5.872094847861371,485.79000478560783,-21.049451496826723,-13.74889631207581,392.613080065076
13824,13.824,0.232286,-1.067609,0.258831,-0.749762,47.20230866855461,-5.860124864929347,485.5811421661061,-21.07183879297421,-13.785029911818343,392.8654025088534
13825,13.825,0.231609,-1.068022,0.259491,-0.749264,47.20960462821064,-5.848236859907555,485.3691812907964,-21.095159746311783,-13.819823133363561,393.12076540824177
13826,13.826,0.232262,-1.069819,0.259132,-0.749873,47.21544001354733,-5.834064774261898,485.1541008556383,-21.119902687561847,-13.855228979896564,393.3791365580056
13827,13.827,0.232152,-1.069741,0.259773,-0.749566,47.22307084268624,-5.819705843411392,484.93587765309417,-21.14404223795633,-13.889223049233365,393.6404854403388
13828,13.828,0.232204,-1.068417,0.259968,-0.749475,47.231864615745046,-5.80423959900707,484.7144865743338,-21.16870830641147,-13.923246548296728,393.9047832700491
13829,13.829,0.232466,-1.068783,0.259198,-0.749738,47.23888131088127,-5.787622870969588,484.4899006121192,-21.194037086562247,-13.957814307300426,394.17200303950494
13830,13.83,0.232032,-1.068542,0.259538,-0.750577,47.24641338061069,-5.770766789278139,484.2620908643311,-21.22024905366885,-13.990847793621882,394.4421195633358
13831,13.831,0.231848,-1.066869,0.259849,-0.749849,47.25528074840051,-5.752730785503137,484.0310265381012,-21.245199961407664,-14.023483125343319,394.715109522881
13832,13.832,0.23148,-1.06687,0.260565,-0.750497,47.262371805537946,-5.733954594074914,483.796674954516,-21.271831838558892,-14.055284084441235,394.9909515103776
13833,13.833,0.231566,-1.068737,0.259346,-0.749896,47.26748840827472,-5.713806253280588,483.5590015538601,-21.297518985603205,-14.08858912960389,395.26962607288
13834,13.834,0.231645,-1.068624,0.260495,-0.750236,47.27446987524792,-5.692753105981222,483.31796990136974,-21.324450971239592,-14.119094408656535,395.5511157559035
13835,13.835,0.231337,-1.068272,0.260398,-0.750013,47.28156798517794,-5.671181800041678,483.07354169346473,-21.35112362883677,-14.150413770573989,395.835405146784
13836,13.836,0.231667,-1.067435,0.259894,-0.751472,47.289020974844036,-5.648074288465749,482.8256767644335,-21.379782052830443,-14.181708777060217,396.1224809177424
13837,13.837,0.231971,-1.06829,0.259607,-0.750221,47.29464353733802,-5.624101829229521,482.5743330935424,-21.406034595078797,-14.212356713674566,396.4123318686449
13838,13.838,0.231876,-1.067791,0.259831,-0.750465,47.30147282059664,-5.599644984806104,482.3194668125429,-21.434086861188767,-14.242065600484406,396.70494896944825
13839,13.839,0.231813,-1.066936,0.26099,-0.74968,47.30850142621319,-5.574280621375166,482.061032213554,-21.461415706825612,-14.270414202224075,397.0003254023156
13840,13.84,0.231529,-1.068001,0.259717,-0.749806,47.313443408528826,-5.548269907710951,481.7989817572954,-21.489962234018208,-14.300773037940342,397.2984566033916
13841,13.841,0.231178,-1.068203,0.260444,-0.751808,47.31907127400418,-5.521467313742816,481.5332660816495,-21.52069278747278,-14.328714390104901,397.5993403042208
13842,13.842,0.231669,-1.068366,0.260511,-0.749785,47.32454998087165,-5.4929726087827335,481.2638340105324,-21.547707950907263,-14.356903313174765,397.90297657279206
13843,13.843,0.231286,-1.068657,0.26032,-0.74977,47.329700939069,-5.464510859414746,480.9906325630543,-21.57704254341861,-14.384943641581938,398.2093678541936
13844,13.844,0.231757,-1.068753,0.260962,-0.748888,47.33483501045437,-5.434363427041874,480.7136069629503,-21.605823615895172,-14.411750997134005,398.51851901085854
13845,13.845,0.231649,-1.068449,0.260302,-0.750252,47.34014450930292,-5.403972965086504,480.4327006482702,-21.637166447486344,-14.439467795807857,398.8304373623824
13846,13.846,0.231386,-1.068494,0.261409,-0.749869,47.34486720308493,-5.3729254158406325,480.1478552813088,-21.66708054214128,-14.465033253919328,399.1451327248907
13847,13.847,0.231192,-1.068268,0.26104,-0.750603,47.34960931352497,-5.341007006962636,479.8590107587675,-21.69843262522838,-14.491699393652018,399.4626174499346
13848,13.848,0.231524,-1.068371,0.261137,-0.751334,47.35375651794187,-5.307771247617552,479.5661052221378,-21.730105640247057,-14.517534047929466,399.78290646289327
13849,13.849,0.231252,-1.068673,0.26068,-0.747943,47.357423950869354,-5.274358924258284,479.26907506829895,-21.7579837456428,-14.543567864615431,400.1060173008565
13850,13.85,0.231189,-1.06823,0.261045,-0.750395,47.361540205957375,-5.23996809604564,478.9678549603255,-21.79203531173643,-14.56843631002796,400.4319701499657
13851,13.851,0.231064,-1.067662,0.261692,-0.750293,47.365469338154256,-5.204881089905646,478.6623778385016,-21.823866917777938,-14.592691671753602,400.76078788218166
13852,13.852,0.230884,-1.067742,0.260858,-0.750619,47.36842186617031,-5.16910249522299,478.35257493154114,-21.856464349134768,-14.618110060748931,401.0924960914552
13853,13.853,0.230964,-1.06706,0.261012,-0.749877,47.37179077522361,-5.132329158170028,478.0383757680123,-21.88833559462408,-14.642236412717256,401.4271231292663
13854,13.854,0.23053,-1.067426,0.260918,-0.749737,47.37374852006887,-5.0953471756713595,477.7197081879686,-21.92115484399789,-14.666321488749285,401.7647001395029
13855,13.855,0.230288,-1.068073,0.261291,-0.749728,47.37504402831103,-5.0574628890048805,477.3964983547872,-21.95445548558949,-14.689665875217518,402.1052610926442
13856,13.856,0.230657,-1.068559,0.260684,-0.750761,47.376100704005005,-5.018269877041286,477.06867076721625,-21.989153104129116,-14.713732982915321,402.4488428192148
13857,13.857,0.23047,-1.069526,0.260982,-0.750371,47.37625743154332,-4.978947949125199,476.73614827162976,-22.022787478736323,-14.73665504543276,402.7954850424711
13858,13.858,0.230592,-1.068998,0.261135,-0.749748,47.37747057983365,-4.938645137602462,476.3988520744941,-22.056553581095887,-14.759500116762629,403.1452304102832
13859,13.859,0.230328,-1.068996,0.261108,-0.749267,47.37769900676809,-4.8980696899992875,476.0567017550458,-22.09083157382353,-14.782322068131236,403.4981245261718
13860,13.86,0.230281,-1.06789,0.26111,-0.750066,47.378552063986405,-4.856632060860167,475.7096152781851,-22.126764809027108,-14.804931584049903,403.8542159794606
13861,13.861,0.230428,-1.068717,0.261089,-0.749828,47.37697160193534,-4.814368903252402,475.3575090075905,-22.162041827068286,-14.827401157584363,404.2135563745
13862,13.862,0.229613,-1.068714,0.26063,-0.751367,47.375698975226754,-4.7724500599461,475.0002977190626,-22.19948235552889,-14.850167084840574,404.5762003589226
13863,13.863,0.229651,-1.069317,0.260845,-0.750481,47.37327604829703,-4.729074554279302,474.6378946141028,-22.23489030838555,-14.872139458666677,404.9422056508868
13864,13.864,0.229835,-1.068708,0.261139,-0.749583,47.371498201371004,-4.684963580718817,474.2702113337388,-22.270684785395318,-14.893936161572167,405.3116330652636
13865,13.865,0.229666,-1.068098,0.260736,-0.749449,47.36913133673372,-4.6406304951281925,473.89715797260607,-22.30764807169432,-14.916356857866713,405.6845465387238
13866,13.866,0.229526,-1.068673,0.261012,-0.749689,47.36496588531289,-4.595707804755088,473.5186430932987,-22.345396637610644,-14.93804998502231,406.0610131536784
13867,13.867,0.229144,-1.068649,0.260305,-0.750607,47.36076181357596,-4.550481157951097,473.1345737410028,-22.38424113869173,-14.960702744264136,406.44110316102825
13868,13.868,0.22941,-1.068601,0.260446,-0.749951,47.35591963074494,-4.504075333637524,472.7448554584285,-22.421936415946234,-14.98251009039631,406.8248900016753
13869,13.869,0.229242,-1.067534,0.260665,-0.74929,47.351409396333025,-4.457587230531122,472.3493923010564,-22.460058496299073,-15.00426872087031,407.2124503267505
13870,13.87,0.228497,-1.067677,0.260335,-0.750052,47.3449767280071,-4.411174856144058,471.9480868527143,-22.50004259325803,-15.026633064104622,407.6038640165134
13871,13.871,0.228966,-1.068552,0.260609,-0.748577,47.33707380978067,-4.363062315572746,471.5408402415033,-22.53823610778922,-15.048478267065509,407.9992141978782
13872,13.872,0.227742,-1.068733,0.260283,-0.751418,47.32910040054194,-4.316171800090823,471.1275521560885,-22.58119962939809,-15.071037182119785,408.398587260522
